Status_Code,URL,Message
200,https://www.texantool.com/store/Marking-Tools/Tags,No error. No redirect.
200,https://www.texantool.com/terms-of-service.html,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Pipe-Threading-Equipment/Threaders-Powered-Accessories,No error. No redirect.
200,https://www.texantool.com/store/Power-Tools/Drilling-and-Fastening-Tools/Drill-Presses,No error. No redirect.
200,https://www.texantool.com/store/Measuring-and-Leveling-Tools/Gauges-Gages/Feeler-and-Pitch-Gauge-Sets,No error. No redirect.
200,https://www.texantool.com/store/Welding-Supplies/Soldering-and-Brazing,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Extractors-and-Sets,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Traffic-Safety/Safety-Guards-and-Protectors,No error. No redirect.
200,https://www.texantool.com/store/Marking-Tools/Stencil-Sets,No error. No redirect.
200,https://www.texantool.com/store/Power-Tools/Multi-Purpose-Power-Tools/Combo-Kits-Cordless,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Pipe-Threading-Equipment/Pipe-Bevellers,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Clamps-and-Vises,No error. No redirect.
200,https://www.texantool.com/store/Janitorial-Equipment/Mopping-Products/Mop-Buckets,No error. No redirect.
200,https://www.texantool.com/store/Marking-Tools/Soapstone-Holders,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Respiratory-Protection/Disposable-Respirators,No error. No redirect.
200,https://www.texantool.com/store/Welding-Supplies/Welding-and-Cutting-Accessories/Plasma-Cutter-Parts,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Fire-Gas-and-Water-Protection/Vapor-Monitors,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Extractors-and-Sets/Extractors,No error. No redirect.
200,https://www.texantool.com/store/Marking-Tools/Marker-Holders,No error. No redirect.
200,https://www.texantool.com/store/Material-Handling/Chain-Cable-Rope-and-Accessories/Chains,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Tool-Storage/Tool-Boxes,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Head-Face-Protection/Faceshields-and-Visors,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Pipe-Threading-Equipment/Threaders-Powered,No error. No redirect.
200,https://www.texantool.com/store/Pneumatics/Finishing-Tools/Pneumatic-Die-Grinders,No error. No redirect.
200,https://www.texantool.com/store/Material-Handling/Chain-Cable-Rope-and-Accessories/Hooks,No error. No redirect.
200,https://www.texantool.com/store/Power-Tools/Drilling-and-Fastening-Tools/Crimpers,No error. No redirect.
200,https://www.texantool.com/store/Welding-Supplies/Welding-and-Cutting-Accessories/Welding-Hose-and-Compressed-Gas-Fittings,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Reaming-and-Deburring-Tools/Reamers-and-Deburring-Tools,No error. No redirect.
200,https://www.texantool.com/store/Welding-Supplies/Welding-and-Cutting-Accessories/Tip-Cleaners,No error. No redirect.
200,https://www.texantool.com/store/Pumps/Pumping-Equipment/Water-and-Solvent-Pumps,No error. No redirect.
200,https://www.texantool.com/store/Pneumatics/Demolition-Tools/Pneumatic-Scalers,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Pipe-Threading-Equipment/Threaders-Manual-Accessories,No error. No redirect.
200,https://www.texantool.com/store/Janitorial-Equipment/Brushing-and-Sweeping-Products,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Hex-Torx-and-Spline-Keys,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Foot-Protection/Boots-and-Shoes,No error. No redirect.
